,beta,outbreak_size,system_size,transmissibility,kappa,size_fraction,legend_kappa
816,0.43999999999999995,233,500,0.5471014492753623,20,0.466,$\kappa = 20$
817,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
818,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
819,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
820,0.43999999999999995,252,500,0.5471014492753623,20,0.504,$\kappa = 20$
821,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
822,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
823,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
824,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
825,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
826,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
827,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
828,0.43999999999999995,3,500,0.5471014492753623,20,0.006,$\kappa = 20$
829,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
830,0.43999999999999995,265,500,0.5471014492753623,20,0.53,$\kappa = 20$
831,0.43999999999999995,287,500,0.5471014492753623,20,0.574,$\kappa = 20$
832,0.43999999999999995,235,500,0.5471014492753623,20,0.47,$\kappa = 20$
833,0.43999999999999995,245,500,0.5471014492753623,20,0.49,$\kappa = 20$
834,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
835,0.43999999999999995,249,500,0.5471014492753623,20,0.498,$\kappa = 20$
836,0.43999999999999995,198,500,0.5471014492753623,20,0.396,$\kappa = 20$
837,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
838,0.43999999999999995,290,500,0.5471014492753623,20,0.58,$\kappa = 20$
839,0.43999999999999995,242,500,0.5471014492753623,20,0.484,$\kappa = 20$
840,0.43999999999999995,256,500,0.5471014492753623,20,0.512,$\kappa = 20$
841,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
842,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
843,0.43999999999999995,274,500,0.5471014492753623,20,0.548,$\kappa = 20$
844,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
845,0.43999999999999995,250,500,0.5471014492753623,20,0.5,$\kappa = 20$
846,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
847,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
848,0.43999999999999995,194,500,0.5471014492753623,20,0.388,$\kappa = 20$
849,0.43999999999999995,303,500,0.5471014492753623,20,0.606,$\kappa = 20$
850,0.43999999999999995,8,500,0.5471014492753623,20,0.016,$\kappa = 20$
851,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
852,0.43999999999999995,246,500,0.5471014492753623,20,0.492,$\kappa = 20$
853,0.43999999999999995,298,500,0.5471014492753623,20,0.596,$\kappa = 20$
854,0.43999999999999995,3,500,0.5471014492753623,20,0.006,$\kappa = 20$
855,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
856,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
857,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
858,0.43999999999999995,4,500,0.5471014492753623,20,0.008,$\kappa = 20$
859,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
860,0.43999999999999995,302,500,0.5471014492753623,20,0.604,$\kappa = 20$
861,0.43999999999999995,160,500,0.5471014492753623,20,0.32,$\kappa = 20$
862,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
863,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
864,0.43999999999999995,9,500,0.5471014492753623,20,0.018,$\kappa = 20$
865,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
866,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
867,0.43999999999999995,267,500,0.5471014492753623,20,0.534,$\kappa = 20$
868,0.43999999999999995,257,500,0.5471014492753623,20,0.514,$\kappa = 20$
869,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
870,0.43999999999999995,3,500,0.5471014492753623,20,0.006,$\kappa = 20$
871,0.43999999999999995,285,500,0.5471014492753623,20,0.57,$\kappa = 20$
872,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
873,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
874,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
875,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
876,0.43999999999999995,278,500,0.5471014492753623,20,0.556,$\kappa = 20$
877,0.43999999999999995,4,500,0.5471014492753623,20,0.008,$\kappa = 20$
878,0.43999999999999995,272,500,0.5471014492753623,20,0.544,$\kappa = 20$
879,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
880,0.43999999999999995,205,500,0.5471014492753623,20,0.41,$\kappa = 20$
881,0.43999999999999995,208,500,0.5471014492753623,20,0.416,$\kappa = 20$
882,0.43999999999999995,270,500,0.5471014492753623,20,0.54,$\kappa = 20$
883,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
884,0.43999999999999995,258,500,0.5471014492753623,20,0.516,$\kappa = 20$
885,0.43999999999999995,244,500,0.5471014492753623,20,0.488,$\kappa = 20$
886,0.43999999999999995,9,500,0.5471014492753623,20,0.018,$\kappa = 20$
887,0.43999999999999995,233,500,0.5471014492753623,20,0.466,$\kappa = 20$
888,0.43999999999999995,240,500,0.5471014492753623,20,0.48,$\kappa = 20$
889,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
890,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
891,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
892,0.43999999999999995,250,500,0.5471014492753623,20,0.5,$\kappa = 20$
893,0.43999999999999995,3,500,0.5471014492753623,20,0.006,$\kappa = 20$
894,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
895,0.43999999999999995,8,500,0.5471014492753623,20,0.016,$\kappa = 20$
896,0.43999999999999995,279,500,0.5471014492753623,20,0.558,$\kappa = 20$
897,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
898,0.43999999999999995,2,500,0.5471014492753623,20,0.004,$\kappa = 20$
899,0.43999999999999995,1,500,0.5471014492753623,20,0.002,$\kappa = 20$
900,0.48249999999999993,255,500,0.5733788395904436,20,0.51,$\kappa = 20$
901,0.48249999999999993,4,500,0.5733788395904436,20,0.008,$\kappa = 20$
902,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
903,0.48249999999999993,268,500,0.5733788395904436,20,0.536,$\kappa = 20$
904,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
905,0.48249999999999993,194,500,0.5733788395904436,20,0.388,$\kappa = 20$
906,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
907,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
908,0.48249999999999993,231,500,0.5733788395904436,20,0.462,$\kappa = 20$
909,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
910,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
911,0.48249999999999993,299,500,0.5733788395904436,20,0.598,$\kappa = 20$
912,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
913,0.48249999999999993,234,500,0.5733788395904436,20,0.468,$\kappa = 20$
914,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
915,0.48249999999999993,300,500,0.5733788395904436,20,0.6,$\kappa = 20$
916,0.48249999999999993,246,500,0.5733788395904436,20,0.492,$\kappa = 20$
917,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
918,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
919,0.48249999999999993,8,500,0.5733788395904436,20,0.016,$\kappa = 20$
920,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
921,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
922,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
923,0.48249999999999993,3,500,0.5733788395904436,20,0.006,$\kappa = 20$
924,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
925,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
926,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
927,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
928,0.48249999999999993,247,500,0.5733788395904436,20,0.494,$\kappa = 20$
929,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
930,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
931,0.48249999999999993,258,500,0.5733788395904436,20,0.516,$\kappa = 20$
932,0.48249999999999993,255,500,0.5733788395904436,20,0.51,$\kappa = 20$
933,0.48249999999999993,251,500,0.5733788395904436,20,0.502,$\kappa = 20$
934,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
935,0.48249999999999993,3,500,0.5733788395904436,20,0.006,$\kappa = 20$
936,0.48249999999999993,274,500,0.5733788395904436,20,0.548,$\kappa = 20$
937,0.48249999999999993,3,500,0.5733788395904436,20,0.006,$\kappa = 20$
938,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
939,0.48249999999999993,269,500,0.5733788395904436,20,0.538,$\kappa = 20$
940,0.48249999999999993,257,500,0.5733788395904436,20,0.514,$\kappa = 20$
941,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
942,0.48249999999999993,271,500,0.5733788395904436,20,0.542,$\kappa = 20$
943,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
944,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
945,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
946,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
947,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
948,0.48249999999999993,295,500,0.5733788395904436,20,0.59,$\kappa = 20$
949,0.48249999999999993,254,500,0.5733788395904436,20,0.508,$\kappa = 20$
950,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
951,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
952,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
953,0.48249999999999993,311,500,0.5733788395904436,20,0.622,$\kappa = 20$
954,0.48249999999999993,293,500,0.5733788395904436,20,0.586,$\kappa = 20$
955,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
956,0.48249999999999993,7,500,0.5733788395904436,20,0.014,$\kappa = 20$
957,0.48249999999999993,247,500,0.5733788395904436,20,0.494,$\kappa = 20$
958,0.48249999999999993,264,500,0.5733788395904436,20,0.528,$\kappa = 20$
959,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
960,0.48249999999999993,279,500,0.5733788395904436,20,0.558,$\kappa = 20$
961,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
962,0.48249999999999993,271,500,0.5733788395904436,20,0.542,$\kappa = 20$
963,0.48249999999999993,290,500,0.5733788395904436,20,0.58,$\kappa = 20$
964,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
965,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
966,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
967,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
968,0.48249999999999993,208,500,0.5733788395904436,20,0.416,$\kappa = 20$
969,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
970,0.48249999999999993,207,500,0.5733788395904436,20,0.414,$\kappa = 20$
971,0.48249999999999993,210,500,0.5733788395904436,20,0.42,$\kappa = 20$
972,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
973,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
974,0.48249999999999993,5,500,0.5733788395904436,20,0.01,$\kappa = 20$
975,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
976,0.48249999999999993,237,500,0.5733788395904436,20,0.474,$\kappa = 20$
977,0.48249999999999993,299,500,0.5733788395904436,20,0.598,$\kappa = 20$
978,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
979,0.48249999999999993,249,500,0.5733788395904436,20,0.498,$\kappa = 20$
980,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
981,0.48249999999999993,299,500,0.5733788395904436,20,0.598,$\kappa = 20$
982,0.48249999999999993,255,500,0.5733788395904436,20,0.51,$\kappa = 20$
983,0.48249999999999993,4,500,0.5733788395904436,20,0.008,$\kappa = 20$
984,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
985,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
986,0.48249999999999993,225,500,0.5733788395904436,20,0.45,$\kappa = 20$
987,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
988,0.48249999999999993,223,500,0.5733788395904436,20,0.446,$\kappa = 20$
989,0.48249999999999993,4,500,0.5733788395904436,20,0.008,$\kappa = 20$
990,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
991,0.48249999999999993,3,500,0.5733788395904436,20,0.006,$\kappa = 20$
992,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
993,0.48249999999999993,278,500,0.5733788395904436,20,0.556,$\kappa = 20$
994,0.48249999999999993,2,500,0.5733788395904436,20,0.004,$\kappa = 20$
995,0.48249999999999993,1,500,0.5733788395904436,20,0.002,$\kappa = 20$
996,0.48249999999999993,259,500,0.5733788395904436,20,0.518,$\kappa = 20$
997,0.48249999999999993,3,500,0.5733788395904436,20,0.006,$\kappa = 20$
998,0.48249999999999993,284,500,0.5733788395904436,20,0.568,$\kappa = 20$
999,0.48249999999999993,259,500,0.5733788395904436,20,0.518,$\kappa = 20$
1000,0.525,255,500,0.596774193548387,20,0.51,$\kappa = 20$
1001,0.525,327,500,0.596774193548387,20,0.654,$\kappa = 20$
1002,0.525,7,500,0.596774193548387,20,0.014,$\kappa = 20$
1003,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1004,0.525,4,500,0.596774193548387,20,0.008,$\kappa = 20$
1005,0.525,304,500,0.596774193548387,20,0.608,$\kappa = 20$
1006,0.525,276,500,0.596774193548387,20,0.552,$\kappa = 20$
1007,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1008,0.525,154,500,0.596774193548387,20,0.308,$\kappa = 20$
1009,0.525,282,500,0.596774193548387,20,0.564,$\kappa = 20$
1010,0.525,287,500,0.596774193548387,20,0.574,$\kappa = 20$
1011,0.525,3,500,0.596774193548387,20,0.006,$\kappa = 20$
1012,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1013,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1014,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1015,0.525,3,500,0.596774193548387,20,0.006,$\kappa = 20$
1016,0.525,3,500,0.596774193548387,20,0.006,$\kappa = 20$
1017,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1018,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1019,0.525,274,500,0.596774193548387,20,0.548,$\kappa = 20$
1020,0.525,226,500,0.596774193548387,20,0.452,$\kappa = 20$
1021,0.525,256,500,0.596774193548387,20,0.512,$\kappa = 20$
1022,0.525,236,500,0.596774193548387,20,0.472,$\kappa = 20$
1023,0.525,280,500,0.596774193548387,20,0.56,$\kappa = 20$
1024,0.525,277,500,0.596774193548387,20,0.554,$\kappa = 20$
1025,0.525,305,500,0.596774193548387,20,0.61,$\kappa = 20$
1026,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1027,0.525,234,500,0.596774193548387,20,0.468,$\kappa = 20$
1028,0.525,4,500,0.596774193548387,20,0.008,$\kappa = 20$
1029,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1030,0.525,293,500,0.596774193548387,20,0.586,$\kappa = 20$
1031,0.525,271,500,0.596774193548387,20,0.542,$\kappa = 20$
1032,0.525,297,500,0.596774193548387,20,0.594,$\kappa = 20$
1033,0.525,3,500,0.596774193548387,20,0.006,$\kappa = 20$
1034,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1035,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1036,0.525,284,500,0.596774193548387,20,0.568,$\kappa = 20$
1037,0.525,237,500,0.596774193548387,20,0.474,$\kappa = 20$
1038,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1039,0.525,271,500,0.596774193548387,20,0.542,$\kappa = 20$
1040,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1041,0.525,233,500,0.596774193548387,20,0.466,$\kappa = 20$
1042,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1043,0.525,228,500,0.596774193548387,20,0.456,$\kappa = 20$
1044,0.525,9,500,0.596774193548387,20,0.018,$\kappa = 20$
1045,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1046,0.525,278,500,0.596774193548387,20,0.556,$\kappa = 20$
1047,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1048,0.525,6,500,0.596774193548387,20,0.012,$\kappa = 20$
1049,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1050,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1051,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1052,0.525,3,500,0.596774193548387,20,0.006,$\kappa = 20$
1053,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1054,0.525,10,500,0.596774193548387,20,0.02,$\kappa = 20$
1055,0.525,182,500,0.596774193548387,20,0.364,$\kappa = 20$
1056,0.525,271,500,0.596774193548387,20,0.542,$\kappa = 20$
1057,0.525,3,500,0.596774193548387,20,0.006,$\kappa = 20$
1058,0.525,282,500,0.596774193548387,20,0.564,$\kappa = 20$
1059,0.525,314,500,0.596774193548387,20,0.628,$\kappa = 20$
1060,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1061,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1062,0.525,276,500,0.596774193548387,20,0.552,$\kappa = 20$
1063,0.525,4,500,0.596774193548387,20,0.008,$\kappa = 20$
1064,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1065,0.525,285,500,0.596774193548387,20,0.57,$\kappa = 20$
1066,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1067,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1068,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1069,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1070,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1071,0.525,250,500,0.596774193548387,20,0.5,$\kappa = 20$
1072,0.525,299,500,0.596774193548387,20,0.598,$\kappa = 20$
1073,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1074,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1075,0.525,261,500,0.596774193548387,20,0.522,$\kappa = 20$
1076,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1077,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1078,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1079,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1080,0.525,312,500,0.596774193548387,20,0.624,$\kappa = 20$
1081,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1082,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1083,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1084,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1085,0.525,271,500,0.596774193548387,20,0.542,$\kappa = 20$
1086,0.525,158,500,0.596774193548387,20,0.316,$\kappa = 20$
1087,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1088,0.525,273,500,0.596774193548387,20,0.546,$\kappa = 20$
1089,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1090,0.525,352,500,0.596774193548387,20,0.704,$\kappa = 20$
1091,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1092,0.525,303,500,0.596774193548387,20,0.606,$\kappa = 20$
1093,0.525,346,500,0.596774193548387,20,0.692,$\kappa = 20$
1094,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1095,0.525,297,500,0.596774193548387,20,0.594,$\kappa = 20$
1096,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1097,0.525,1,500,0.596774193548387,20,0.002,$\kappa = 20$
1098,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1099,0.525,2,500,0.596774193548387,20,0.004,$\kappa = 20$
1100,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1101,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1102,0.5675,326,500,0.617737003058104,20,0.652,$\kappa = 20$
1103,0.5675,286,500,0.617737003058104,20,0.572,$\kappa = 20$
1104,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1105,0.5675,294,500,0.617737003058104,20,0.588,$\kappa = 20$
1106,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1107,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1108,0.5675,227,500,0.617737003058104,20,0.454,$\kappa = 20$
1109,0.5675,291,500,0.617737003058104,20,0.582,$\kappa = 20$
1110,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1111,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1112,0.5675,315,500,0.617737003058104,20,0.63,$\kappa = 20$
1113,0.5675,308,500,0.617737003058104,20,0.616,$\kappa = 20$
1114,0.5675,305,500,0.617737003058104,20,0.61,$\kappa = 20$
1115,0.5675,253,500,0.617737003058104,20,0.506,$\kappa = 20$
1116,0.5675,320,500,0.617737003058104,20,0.64,$\kappa = 20$
1117,0.5675,195,500,0.617737003058104,20,0.39,$\kappa = 20$
1118,0.5675,234,500,0.617737003058104,20,0.468,$\kappa = 20$
1119,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1120,0.5675,4,500,0.617737003058104,20,0.008,$\kappa = 20$
1121,0.5675,305,500,0.617737003058104,20,0.61,$\kappa = 20$
1122,0.5675,215,500,0.617737003058104,20,0.43,$\kappa = 20$
1123,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1124,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1125,0.5675,278,500,0.617737003058104,20,0.556,$\kappa = 20$
1126,0.5675,275,500,0.617737003058104,20,0.55,$\kappa = 20$
1127,0.5675,4,500,0.617737003058104,20,0.008,$\kappa = 20$
1128,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1129,0.5675,304,500,0.617737003058104,20,0.608,$\kappa = 20$
1130,0.5675,314,500,0.617737003058104,20,0.628,$\kappa = 20$
1131,0.5675,265,500,0.617737003058104,20,0.53,$\kappa = 20$
1132,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1133,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1134,0.5675,294,500,0.617737003058104,20,0.588,$\kappa = 20$
1135,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1136,0.5675,331,500,0.617737003058104,20,0.662,$\kappa = 20$
1137,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1138,0.5675,289,500,0.617737003058104,20,0.578,$\kappa = 20$
1139,0.5675,285,500,0.617737003058104,20,0.57,$\kappa = 20$
1140,0.5675,4,500,0.617737003058104,20,0.008,$\kappa = 20$
1141,0.5675,7,500,0.617737003058104,20,0.014,$\kappa = 20$
1142,0.5675,6,500,0.617737003058104,20,0.012,$\kappa = 20$
1143,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1144,0.5675,251,500,0.617737003058104,20,0.502,$\kappa = 20$
1145,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1146,0.5675,292,500,0.617737003058104,20,0.584,$\kappa = 20$
1147,0.5675,274,500,0.617737003058104,20,0.548,$\kappa = 20$
1148,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1149,0.5675,315,500,0.617737003058104,20,0.63,$\kappa = 20$
1150,0.5675,270,500,0.617737003058104,20,0.54,$\kappa = 20$
1151,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1152,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1153,0.5675,266,500,0.617737003058104,20,0.532,$\kappa = 20$
1154,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1155,0.5675,295,500,0.617737003058104,20,0.59,$\kappa = 20$
1156,0.5675,297,500,0.617737003058104,20,0.594,$\kappa = 20$
1157,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1158,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1159,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1160,0.5675,4,500,0.617737003058104,20,0.008,$\kappa = 20$
1161,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1162,0.5675,248,500,0.617737003058104,20,0.496,$\kappa = 20$
1163,0.5675,303,500,0.617737003058104,20,0.606,$\kappa = 20$
1164,0.5675,3,500,0.617737003058104,20,0.006,$\kappa = 20$
1165,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1166,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1167,0.5675,311,500,0.617737003058104,20,0.622,$\kappa = 20$
1168,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1169,0.5675,303,500,0.617737003058104,20,0.606,$\kappa = 20$
1170,0.5675,326,500,0.617737003058104,20,0.652,$\kappa = 20$
1171,0.5675,256,500,0.617737003058104,20,0.512,$\kappa = 20$
1172,0.5675,240,500,0.617737003058104,20,0.48,$\kappa = 20$
1173,0.5675,293,500,0.617737003058104,20,0.586,$\kappa = 20$
1174,0.5675,256,500,0.617737003058104,20,0.512,$\kappa = 20$
1175,0.5675,282,500,0.617737003058104,20,0.564,$\kappa = 20$
1176,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1177,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1178,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1179,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1180,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1181,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
1182,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1183,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1184,0.5675,2,500,0.617737003058104,20,0.004,$\kappa = 20$
1185,0.5675,1,500,0.617737003058104,20,0.002,$\kappa = 20$
